Gender,Age,Waist,TotalHeight,source
1.0,54.0,96.0,163.6,NHANES
2.0,60.0,76.4,162.8,NHANES
2.0,72.0,93.0,157.5,NHANES
1.0,54.0,143.0,175.6,NHANES
2.0,49.0,142.6,164.6,NHANES
1.0,18.0,98.0,174.5,NHANES
1.0,57.0,83.3,180.6,NHANES
1.0,53.0,96.0,171.8,NHANES
1.0,40.0,91.3,182.2,NHANES
1.0,62.0,108.5,172.1,NHANES
2.0,73.0,91.1,155.3,NHANES
1.0,50.0,109.5,170.7,NHANES
1.0,44.0,121.0,175.3,NHANES
2.0,54.0,91.8,167.3,NHANES
2.0,31.0,84.2,156.4,NHANES
2.0,30.0,76.7,157.9,NHANES
2.0,45.0,80.8,162.8,NHANES
1.0,58.0,92.0,187.1,NHANES
2.0,21.0,88.0,171.7,NHANES
2.0,28.0,76.5,170.0,NHANES
2.0,66.0,102.0,155.9,NHANES
1.0,35.0,84.6,160.4,NHANES
2.0,80.0,96.2,153.7,NHANES
1.0,67.0,108.3,170.3,NHANES
1.0,33.0,100.2,181.4,NHANES
1.0,21.0,82.7,187.4,NHANES
2.0,60.0,99.6,154.2,NHANES
2.0,28.0,78.5,159.7,NHANES
1.0,35.0,98.3,175.0,NHANES
2.0,56.0,77.0,147.2,NHANES
1.0,47.0,91.0,169.6,NHANES
1.0,63.0,108.7,184.0,NHANES
2.0,55.0,76.4,165.3,NHANES
1.0,55.0,101.4,182.0,NHANES
1.0,72.0,97.5,169.2,NHANES
1.0,64.0,94.0,170.2,NHANES
2.0,59.0,88.5,158.1,NHANES
1.0,56.0,95.0,177.1,NHANES
2.0,66.0,81.8,175.8,NHANES
2.0,68.0,121.3,152.3,NHANES
2.0,62.0,108.4,160.5,NHANES
1.0,27.0,74.0,174.7,NHANES
1.0,68.0,106.0,177.0,NHANES
2.0,39.0,91.0,158.7,NHANES
2.0,43.0,99.0,169.4,NHANES
2.0,19.0,89.6,169.4,NHANES
1.0,80.0,100.8,168.3,NHANES
1.0,70.0,128.0,181.1,NHANES
2.0,23.0,85.6,169.4,NHANES
1.0,40.0,106.9,174.0,NHANES
2.0,58.0,106.3,162.0,NHANES
2.0,60.0,107.7,163.5,NHANES
2.0,68.0,87.6,163.6,NHANES
1.0,19.0,84.5,177.2,NHANES
2.0,27.0,95.1,166.9,NHANES
1.0,31.0,100.5,177.3,NHANES
2.0,27.0,110.4,158.5,NHANES
2.0,56.0,83.6,152.8,NHANES
2.0,19.0,59.6,162.7,NHANES
2.0,36.0,133.1,162.0,NHANES
1.0,60.0,92.7,180.9,NHANES
1.0,65.0,108.5,180.4,NHANES
2.0,36.0,105.7,163.2,NHANES
1.0,73.0,98.1,172.3,NHANES
2.0,22.0,82.7,162.7,NHANES
1.0,39.0,84.1,167.4,NHANES
1.0,48.0,89.0,175.5,NHANES
2.0,19.0,70.5,152.5,NHANES
2.0,66.0,112.0,162.7,NHANES
2.0,31.0,96.5,149.7,NHANES
2.0,24.0,84.0,156.5,NHANES
2.0,44.0,76.0,163.5,NHANES
1.0,68.0,99.3,176.2,NHANES
1.0,19.0,81.0,171.1,NHANES
1.0,19.0,98.1,167.6,NHANES
1.0,57.0,119.5,171.2,NHANES
1.0,31.0,105.9,167.2,NHANES
2.0,69.0,83.1,155.9,NHANES
2.0,70.0,86.3,163.4,NHANES
1.0,70.0,89.6,162.7,NHANES
1.0,39.0,86.3,169.5,NHANES
1.0,31.0,117.4,183.7,NHANES
2.0,74.0,105.2,168.1,NHANES
2.0,71.0,114.8,165.6,NHANES
1.0,25.0,76.6,168.8,NHANES
2.0,40.0,111.9,168.6,NHANES
2.0,34.0,112.5,156.7,NHANES
2.0,39.0,68.9,161.3,NHANES
1.0,44.0,89.5,177.6,NHANES
1.0,54.0,90.6,164.8,NHANES
1.0,77.0,102.3,176.8,NHANES
2.0,73.0,129.7,158.8,NHANES
1.0,57.0,109.2,179.8,NHANES
2.0,74.0,112.3,156.1,NHANES
1.0,69.0,118.5,168.1,NHANES
1.0,49.0,99.7,187.4,NHANES
1.0,40.0,96.5,181.0,NHANES
2.0,76.0,93.7,159.3,NHANES
1.0,23.0,118.4,181.5,NHANES
1.0,60.0,111.9,176.3,NHANES
2.0,80.0,106.7,155.9,NHANES
2.0,46.0,100.6,156.7,NHANES
2.0,37.0,95.8,159.6,NHANES
1.0,67.0,99.0,161.6,NHANES
2.0,62.0,112.1,151.3,NHANES
2.0,21.0,119.8,162.8,NHANES
1.0,74.0,109.3,171.8,NHANES
1.0,29.0,97.8,176.8,NHANES
2.0,34.0,106.8,167.0,NHANES
2.0,66.0,117.5,158.6,NHANES
2.0,74.0,85.0,154.5,NHANES
1.0,54.0,112.8,171.4,NHANES
2.0,69.0,130.0,152.6,NHANES
1.0,20.0,77.5,177.1,NHANES
2.0,56.0,81.6,160.3,NHANES
2.0,49.0,95.0,160.3,NHANES
2.0,74.0,97.3,155.9,NHANES
1.0,62.0,112.6,172.1,NHANES
2.0,35.0,88.4,160.3,NHANES
1.0,50.0,135.3,172.3,NHANES
2.0,61.0,91.7,153.0,NHANES
2.0,36.0,106.1,168.2,NHANES
2.0,37.0,81.8,164.1,NHANES
1.0,71.0,84.0,164.6,NHANES
1.0,34.0,81.4,182.4,NHANES
1.0,78.0,113.2,172.8,NHANES
2.0,65.0,115.3,157.1,NHANES
1.0,72.0,129.7,176.6,NHANES
1.0,46.0,116.2,169.8,NHANES
1.0,43.0,104.5,191.2,NHANES
2.0,34.0,74.0,177.0,NHANES
1.0,80.0,101.6,173.1,NHANES
2.0,22.0,78.8,167.6,NHANES
2.0,19.0,88.4,158.8,NHANES
2.0,68.0,106.0,162.0,NHANES
2.0,45.0,83.5,159.5,NHANES
1.0,80.0,109.0,186.1,NHANES
1.0,44.0,114.0,185.4,NHANES
2.0,23.0,84.5,159.2,NHANES
1.0,72.0,94.7,162.1,NHANES
1.0,59.0,133.0,182.9,NHANES
1.0,58.0,108.5,160.8,NHANES
2.0,65.0,104.0,157.0,NHANES
2.0,18.0,68.2,159.9,NHANES
2.0,23.0,89.6,171.8,NHANES
2.0,23.0,84.3,165.7,NHANES
2.0,39.0,84.2,157.3,NHANES
2.0,41.0,107.0,162.3,NHANES
1.0,70.0,108.4,169.7,NHANES
2.0,19.0,74.7,158.6,NHANES
1.0,48.0,81.3,177.2,NHANES
2.0,80.0,90.6,156.8,NHANES
1.0,52.0,100.1,186.2,NHANES
2.0,43.0,102.4,159.0,NHANES
1.0,69.0,94.9,179.7,NHANES
1.0,59.0,134.0,172.3,NHANES
1.0,63.0,120.7,169.7,NHANES
1.0,73.0,92.2,171.6,NHANES
2.0,65.0,98.9,155.6,NHANES
1.0,80.0,103.7,172.9,NHANES
1.0,18.0,76.5,181.2,NHANES
1.0,22.0,99.1,176.9,NHANES
1.0,50.0,105.9,177.4,NHANES
2.0,34.0,85.9,151.3,NHANES
1.0,30.0,92.4,176.1,NHANES
2.0,53.0,117.0,156.0,NHANES
1.0,53.0,102.4,182.9,NHANES
2.0,73.0,129.9,162.1,NHANES
2.0,47.0,83.8,162.5,NHANES
1.0,51.0,117.4,168.7,NHANES
1.0,43.0,89.6,169.1,NHANES
1.0,70.0,93.3,162.6,NHANES
2.0,29.0,67.2,155.9,NHANES
2.0,54.0,89.0,161.7,NHANES
2.0,70.0,101.8,156.7,NHANES
2.0,61.0,98.8,149.3,NHANES
2.0,71.0,90.9,157.2,NHANES
2.0,51.0,79.7,173.6,NHANES
1.0,63.0,95.8,152.6,NHANES
1.0,51.0,96.4,154.4,NHANES
2.0,58.0,122.3,178.4,NHANES
2.0,24.0,66.0,158.5,NHANES
1.0,74.0,112.4,175.2,NHANES
2.0,66.0,86.7,160.5,NHANES
2.0,65.0,106.8,160.2,NHANES
1.0,38.0,150.2,180.0,NHANES
1.0,68.0,109.8,170.4,NHANES
2.0,37.0,100.5,157.1,NHANES
1.0,18.0,88.5,174.1,NHANES
1.0,55.0,105.1,177.1,NHANES
2.0,63.0,85.8,163.6,NHANES
1.0,49.0,99.8,176.1,NHANES
1.0,80.0,137.1,178.0,NHANES
1.0,62.0,105.3,165.8,NHANES
2.0,80.0,90.7,162.8,NHANES
1.0,75.0,124.2,172.0,NHANES
1.0,30.0,81.7,186.2,NHANES
2.0,18.0,107.2,176.0,NHANES
2.0,65.0,88.6,154.6,NHANES
1.0,49.0,149.0,183.8,NHANES
2.0,41.0,105.2,152.7,NHANES
1.0,18.0,77.5,172.1,NHANES
2.0,60.0,84.4,155.6,NHANES
2.0,55.0,108.5,167.6,NHANES
1.0,67.0,82.1,174.7,NHANES
1.0,62.0,119.0,169.6,NHANES
1.0,76.0,120.0,180.3,NHANES
1.0,78.0,109.0,180.6,NHANES
2.0,53.0,102.2,173.8,NHANES
1.0,71.0,125.0,160.6,NHANES
2.0,18.0,67.1,151.9,NHANES
1.0,63.0,96.1,169.7,NHANES
1.0,35.0,121.6,166.7,NHANES
2.0,40.0,134.8,165.7,NHANES
1.0,75.0,112.3,174.8,NHANES
2.0,73.0,84.6,157.3,NHANES
1.0,48.0,90.5,170.6,NHANES
2.0,71.0,81.6,156.3,NHANES
2.0,77.0,111.8,158.3,NHANES
1.0,55.0,105.8,176.9,NHANES
2.0,70.0,100.0,162.4,NHANES
1.0,37.0,114.5,172.5,NHANES
2.0,78.0,91.0,161.1,NHANES
2.0,57.0,92.0,155.3,NHANES
2.0,59.0,112.4,171.4,NHANES
1.0,59.0,74.9,175.9,NHANES
1.0,57.0,104.8,181.1,NHANES
1.0,28.0,81.1,179.9,NHANES
1.0,73.0,100.2,169.8,NHANES
2.0,67.0,94.7,156.1,NHANES
1.0,37.0,90.9,165.8,NHANES
1.0,80.0,100.1,162.1,NHANES
2.0,80.0,90.2,160.0,NHANES
1.0,80.0,116.8,172.5,NHANES
2.0,70.0,87.0,154.7,NHANES
2.0,29.0,132.6,169.3,NHANES
1.0,45.0,132.0,181.2,NHANES
2.0,80.0,88.9,161.7,NHANES
1.0,69.0,100.8,176.0,NHANES
1.0,30.0,128.7,171.5,NHANES
2.0,70.0,83.8,157.2,NHANES
1.0,20.0,80.0,174.5,NHANES
1.0,51.0,132.9,182.2,NHANES
2.0,71.0,108.1,162.1,NHANES
1.0,68.0,102.7,165.4,NHANES
2.0,80.0,69.9,166.6,NHANES
2.0,19.0,105.2,165.4,NHANES
2.0,70.0,106.2,156.2,NHANES
2.0,57.0,90.8,151.0,NHANES
1.0,62.0,124.6,186.4,NHANES
1.0,80.0,104.4,173.8,NHANES
1.0,36.0,109.6,169.3,NHANES
1.0,33.0,86.8,189.0,NHANES
2.0,19.0,80.4,167.4,NHANES
2.0,49.0,95.9,164.7,NHANES
1.0,36.0,95.8,173.0,NHANES
2.0,59.0,78.3,151.1,NHANES
2.0,50.0,121.4,153.9,NHANES
1.0,36.0,93.1,178.5,NHANES
1.0,25.0,85.0,189.7,NHANES
1.0,63.0,95.5,164.7,NHANES
1.0,80.0,77.0,173.6,NHANES
2.0,31.0,128.7,170.0,NHANES
1.0,52.0,108.4,167.8,NHANES
2.0,28.0,92.0,160.2,NHANES
1.0,57.0,70.6,176.5,NHANES
2.0,67.0,87.6,150.0,NHANES
2.0,71.0,119.4,159.0,NHANES
1.0,53.0,114.3,178.0,NHANES
1.0,36.0,122.3,183.8,NHANES
1.0,72.0,123.1,183.2,NHANES
1.0,25.0,80.9,170.7,NHANES
2.0,46.0,109.2,174.9,NHANES
2.0,32.0,89.8,153.7,NHANES
1.0,41.0,108.6,179.8,NHANES
1.0,80.0,100.8,171.3,NHANES
2.0,42.0,91.9,163.5,NHANES
1.0,41.0,113.1,186.5,NHANES
1.0,58.0,89.6,179.4,NHANES
2.0,55.0,106.7,159.4,NHANES
1.0,62.0,123.6,178.7,NHANES
2.0,68.0,96.0,170.4,NHANES
2.0,27.0,84.0,175.6,NHANES
2.0,38.0,96.4,163.5,NHANES
1.0,71.0,127.7,172.7,NHANES
1.0,44.0,105.9,179.8,NHANES
1.0,19.0,113.6,169.7,NHANES
2.0,71.0,102.3,155.4,NHANES
1.0,61.0,87.0,165.8,NHANES
1.0,26.0,107.1,180.2,NHANES
1.0,72.0,141.0,168.9,NHANES
2.0,20.0,92.0,168.2,NHANES
2.0,44.0,93.7,155.1,NHANES
2.0,68.0,96.5,156.6,NHANES
1.0,57.0,99.8,169.3,NHANES
2.0,74.0,112.5,150.5,NHANES
1.0,73.0,120.7,170.9,NHANES
1.0,38.0,109.9,175.7,NHANES
1.0,44.0,96.5,187.3,NHANES
2.0,44.0,102.2,171.0,NHANES
2.0,30.0,88.0,159.7,NHANES
2.0,48.0,101.0,156.0,NHANES
1.0,64.0,96.4,185.3,NHANES
2.0,54.0,95.4,153.9,NHANES
2.0,30.0,113.3,168.3,NHANES
2.0,80.0,88.7,157.8,NHANES
2.0,43.0,101.7,164.8,NHANES
2.0,63.0,108.0,165.2,NHANES
2.0,27.0,112.5,174.5,NHANES
2.0,52.0,124.6,163.7,NHANES
2.0,22.0,81.0,153.0,NHANES
2.0,72.0,102.0,164.6,NHANES
1.0,53.0,90.7,169.0,NHANES
2.0,25.0,74.4,168.1,NHANES
1.0,61.0,104.0,171.4,NHANES
2.0,60.0,101.1,155.4,NHANES
2.0,62.0,107.2,150.9,NHANES
2.0,64.0,83.1,160.4,NHANES
2.0,61.0,91.3,153.6,NHANES
1.0,69.0,114.7,154.2,NHANES
2.0,31.0,85.5,160.3,NHANES
2.0,31.0,89.8,159.2,NHANES
1.0,37.0,89.9,181.6,NHANES
1.0,70.0,98.9,168.0,NHANES
2.0,61.0,120.5,157.1,NHANES
1.0,42.0,109.4,168.5,NHANES
2.0,19.0,78.8,153.2,NHANES
1.0,19.0,100.4,168.2,NHANES
1.0,55.0,79.6,170.2,NHANES
1.0,63.0,94.0,177.7,NHANES
2.0,74.0,109.3,159.1,NHANES
2.0,61.0,95.6,157.0,NHANES
1.0,38.0,99.1,174.0,NHANES
1.0,80.0,121.3,175.5,NHANES
1.0,60.0,99.0,174.9,NHANES
2.0,76.0,93.6,145.2,NHANES
2.0,70.0,94.2,161.0,NHANES
1.0,57.0,133.7,167.7,NHANES
1.0,80.0,95.3,172.6,NHANES
1.0,62.0,87.3,159.7,NHANES
1.0,20.0,117.4,175.5,NHANES
1.0,55.0,105.4,180.5,NHANES
2.0,29.0,105.1,161.0,NHANES
1.0,59.0,130.0,177.2,NHANES
2.0,22.0,78.0,159.1,NHANES
2.0,69.0,125.4,160.4,NHANES
1.0,67.0,100.0,173.4,NHANES
2.0,19.0,83.0,159.1,NHANES
2.0,59.0,101.4,162.9,NHANES
1.0,67.0,79.4,183.4,NHANES
1.0,59.0,81.7,175.4,NHANES
2.0,61.0,170.0,167.5,NHANES
2.0,64.0,103.4,171.7,NHANES
1.0,46.0,84.0,176.5,NHANES
1.0,50.0,118.2,175.6,NHANES
2.0,62.0,120.5,171.2,NHANES
2.0,57.0,82.5,166.2,NHANES
2.0,37.0,96.0,162.9,NHANES
2.0,49.0,102.1,154.6,NHANES
1.0,80.0,106.4,171.9,NHANES
2.0,29.0,95.5,161.7,NHANES
2.0,63.0,118.6,169.3,NHANES
2.0,80.0,105.6,149.9,NHANES
1.0,66.0,126.7,179.6,NHANES
2.0,38.0,90.3,157.3,NHANES
1.0,75.0,97.2,176.6,NHANES
2.0,61.0,121.7,154.7,NHANES
2.0,71.0,106.4,156.4,NHANES
2.0,28.0,85.1,167.4,NHANES
2.0,65.0,85.8,162.9,NHANES
2.0,69.0,96.5,170.7,NHANES
2.0,41.0,86.5,157.1,NHANES
2.0,42.0,120.9,159.1,NHANES
2.0,76.0,94.9,160.2,NHANES
2.0,74.0,75.2,173.0,NHANES
1.0,35.0,93.0,178.9,NHANES
2.0,68.0,115.8,166.0,NHANES
2.0,52.0,86.9,154.1,NHANES
1.0,76.0,92.0,175.6,NHANES
1.0,80.0,97.8,163.8,NHANES
2.0,52.0,96.4,156.6,NHANES
1.0,77.0,103.1,172.7,NHANES
1.0,56.0,100.5,179.1,NHANES
2.0,51.0,110.7,166.4,NHANES
1.0,74.0,76.7,173.3,NHANES
1.0,33.0,187.0,189.8,NHANES
2.0,74.0,79.7,164.2,NHANES
2.0,78.0,117.7,154.9,NHANES
1.0,69.0,105.2,168.9,NHANES
2.0,65.0,96.1,157.0,NHANES
2.0,50.0,82.2,165.1,NHANES
2.0,80.0,109.6,158.3,NHANES
1.0,33.0,99.2,177.2,NHANES
1.0,58.0,120.5,174.4,NHANES
1.0,44.0,127.7,187.0,NHANES
2.0,58.0,74.0,167.5,NHANES
2.0,75.0,86.1,153.6,NHANES
1.0,65.0,92.4,169.9,NHANES
1.0,53.0,90.1,175.7,NHANES
1.0,57.0,123.2,183.1,NHANES
2.0,68.0,80.2,164.1,NHANES
2.0,60.0,109.5,162.7,NHANES
1.0,33.0,98.8,177.4,NHANES
2.0,18.0,65.8,167.1,NHANES
1.0,35.0,93.2,172.0,NHANES
2.0,20.0,66.1,153.9,NHANES
2.0,30.0,108.3,157.2,NHANES
2.0,65.0,82.6,167.0,NHANES
1.0,32.0,99.6,185.1,NHANES
1.0,57.0,94.4,167.6,NHANES
2.0,39.0,133.9,161.3,NHANES
1.0,35.0,98.4,172.5,NHANES
2.0,64.0,105.0,164.2,NHANES
2.0,46.0,118.4,161.2,NHANES
1.0,58.0,76.8,164.8,NHANES
1.0,55.0,104.9,169.2,NHANES
1.0,37.0,77.5,166.8,NHANES
1.0,23.0,127.4,168.7,NHANES
1.0,68.0,107.2,160.1,NHANES
2.0,68.0,96.5,156.5,NHANES
1.0,44.0,90.4,172.9,NHANES
2.0,38.0,109.7,161.2,NHANES
1.0,21.0,102.4,177.5,NHANES
1.0,38.0,89.4,166.7,NHANES
1.0,60.0,105.4,169.5,NHANES
1.0,71.0,109.9,171.2,NHANES
1.0,66.0,97.7,169.1,NHANES
1.0,80.0,115.0,182.6,NHANES
1.0,40.0,93.2,159.9,NHANES
2.0,21.0,92.5,149.7,NHANES
2.0,46.0,81.3,170.1,NHANES
2.0,37.0,112.0,166.2,NHANES
2.0,34.0,113.7,168.6,NHANES
2.0,37.0,108.2,168.8,NHANES
1.0,55.0,118.5,172.2,NHANES
1.0,57.0,115.1,179.1,NHANES
1.0,79.0,118.8,181.7,NHANES
2.0,58.0,117.7,162.3,NHANES
1.0,67.0,95.2,175.6,NHANES
2.0,49.0,141.3,160.3,NHANES
1.0,71.0,113.3,185.8,NHANES
1.0,70.0,122.2,173.6,NHANES
2.0,42.0,88.3,152.3,NHANES
2.0,31.0,105.4,163.8,NHANES
2.0,47.0,82.8,166.5,NHANES
2.0,43.0,76.1,158.3,NHANES
1.0,36.0,112.4,170.0,NHANES
2.0,61.0,105.7,157.5,NHANES
1.0,31.0,138.7,170.0,NHANES
1.0,62.0,106.3,178.2,NHANES
1.0,23.0,113.8,188.3,NHANES
2.0,78.0,72.5,154.5,NHANES
2.0,37.0,82.6,156.7,NHANES
2.0,74.0,84.5,163.6,NHANES
1.0,18.0,77.5,159.5,NHANES
2.0,54.0,131.1,156.1,NHANES
1.0,71.0,100.6,164.7,NHANES
1.0,65.0,136.8,180.7,NHANES
1.0,60.0,100.9,168.3,NHANES
2.0,24.0,77.9,164.8,NHANES
1.0,52.0,106.0,171.5,NHANES
1.0,36.0,95.0,178.0,NHANES
2.0,29.0,97.5,162.6,NHANES
2.0,26.0,89.0,158.4,NHANES
2.0,39.0,95.2,157.5,NHANES
2.0,25.0,86.5,168.9,NHANES
2.0,28.0,93.0,160.6,NHANES
1.0,40.0,117.5,176.8,NHANES
2.0,35.0,113.3,154.2,NHANES
1.0,56.0,96.9,173.2,NHANES
2.0,29.0,74.6,161.2,NHANES
1.0,60.0,90.2,175.4,NHANES
2.0,28.0,75.7,176.9,NHANES
2.0,20.0,81.7,164.7,NHANES
2.0,32.0,106.3,165.7,NHANES
1.0,18.0,82.6,172.1,NHANES
1.0,28.0,79.8,178.5,NHANES
2.0,40.0,78.4,154.7,NHANES
2.0,75.0,91.4,156.4,NHANES
2.0,75.0,94.7,172.9,NHANES
1.0,49.0,118.1,174.3,NHANES
1.0,23.0,99.3,180.1,NHANES
1.0,59.0,106.7,184.0,NHANES
2.0,59.0,123.0,172.5,NHANES
2.0,53.0,87.5,173.6,NHANES
2.0,74.0,104.8,159.5,NHANES
2.0,80.0,78.7,151.2,NHANES
1.0,43.0,95.8,156.8,NHANES
2.0,60.0,135.8,158.5,NHANES
1.0,25.0,122.8,177.9,NHANES
2.0,19.0,117.0,170.3,NHANES
1.0,58.0,149.2,176.6,NHANES
1.0,80.0,104.2,172.7,NHANES
1.0,65.0,104.7,169.2,NHANES
1.0,50.0,111.9,184.2,NHANES
1.0,39.0,115.7,172.6,NHANES
2.0,26.0,106.5,153.5,NHANES
2.0,36.0,83.2,176.5,NHANES
1.0,55.0,104.1,172.6,NHANES
2.0,66.0,97.8,161.9,NHANES
2.0,45.0,124.9,170.0,NHANES
1.0,25.0,109.9,191.5,NHANES
1.0,64.0,114.2,173.7,NHANES
2.0,80.0,98.7,155.6,NHANES
1.0,28.0,87.0,172.7,NHANES
1.0,67.0,85.8,178.1,NHANES
1.0,79.0,87.7,186.6,NHANES
1.0,51.0,110.4,177.0,NHANES
2.0,41.0,82.8,171.9,NHANES
2.0,18.0,101.0,156.9,NHANES
1.0,36.0,79.0,170.6,NHANES
2.0,36.0,93.0,169.0,NHANES
1.0,51.0,81.0,175.7,NHANES
2.0,19.0,80.3,162.8,NHANES
2.0,26.0,149.3,161.6,NHANES
2.0,64.0,101.4,168.0,NHANES
2.0,45.0,93.2,163.4,NHANES
1.0,36.0,144.8,176.3,NHANES
2.0,62.0,101.2,146.1,NHANES
2.0,52.0,108.7,155.9,NHANES
1.0,75.0,100.1,174.8,NHANES
2.0,80.0,123.8,161.6,NHANES
1.0,29.0,86.2,171.5,NHANES
1.0,80.0,114.8,181.9,NHANES
2.0,51.0,90.0,156.4,NHANES
2.0,63.0,147.8,155.0,NHANES
1.0,46.0,113.7,186.1,NHANES
1.0,24.0,125.8,198.1,NHANES
2.0,68.0,98.0,166.0,NHANES
2.0,19.0,84.5,165.7,NHANES
2.0,22.0,74.1,174.6,NHANES
2.0,22.0,70.5,160.0,NHANES
1.0,38.0,105.7,178.8,NHANES
1.0,54.0,114.1,183.6,NHANES
2.0,47.0,92.3,162.4,NHANES
2.0,70.0,105.7,159.3,NHANES
1.0,76.0,116.3,171.0,NHANES
2.0,52.0,106.8,156.1,NHANES
2.0,28.0,111.5,160.5,NHANES
2.0,68.0,104.2,159.0,NHANES
2.0,26.0,82.7,160.6,NHANES
1.0,27.0,96.4,166.8,NHANES
1.0,32.0,124.8,186.1,NHANES
1.0,30.0,76.7,162.4,NHANES
2.0,48.0,148.3,159.6,NHANES
1.0,23.0,100.8,175.1,NHANES
1.0,73.0,107.6,176.8,NHANES
1.0,18.0,70.4,167.0,NHANES
2.0,65.0,96.9,157.4,NHANES
1.0,55.0,100.4,171.1,NHANES
1.0,42.0,97.4,173.9,NHANES
2.0,44.0,88.3,148.9,NHANES
1.0,29.0,113.5,187.0,NHANES
1.0,60.0,78.6,184.9,NHANES
1.0,44.0,95.4,173.8,NHANES
2.0,54.0,86.2,148.5,NHANES
2.0,27.0,97.4,155.5,NHANES
2.0,41.0,78.8,159.7,NHANES
1.0,62.0,99.4,181.9,NHANES
2.0,18.0,91.2,162.7,NHANES
1.0,52.0,98.7,180.1,NHANES
2.0,80.0,94.8,160.5,NHANES
2.0,72.0,93.7,155.5,NHANES
2.0,25.0,63.7,155.5,NHANES
1.0,61.0,111.1,167.8,NHANES
2.0,29.0,79.5,161.0,NHANES
2.0,36.0,132.3,169.1,NHANES
1.0,49.0,86.9,180.3,NHANES
2.0,64.0,117.9,165.7,NHANES
2.0,56.0,79.6,167.0,NHANES
2.0,66.0,124.2,156.3,NHANES
2.0,65.0,108.9,166.9,NHANES
2.0,37.0,80.1,157.9,NHANES
1.0,73.0,106.5,175.3,NHANES
2.0,74.0,95.9,156.9,NHANES
1.0,79.0,89.5,175.6,NHANES
1.0,80.0,109.3,166.6,NHANES
2.0,18.0,62.7,155.6,NHANES
1.0,71.0,104.3,173.3,NHANES
2.0,59.0,97.3,163.8,NHANES
2.0,65.0,111.0,156.5,NHANES
2.0,50.0,85.0,158.0,NHANES
2.0,80.0,97.4,154.3,NHANES
1.0,51.0,111.5,180.8,NHANES
2.0,21.0,97.6,172.9,NHANES
2.0,71.0,99.0,145.8,NHANES
1.0,49.0,94.1,170.0,NHANES
1.0,27.0,88.0,178.9,NHANES
2.0,69.0,111.9,162.9,NHANES
2.0,60.0,91.6,164.1,NHANES
2.0,47.0,91.6,161.9,NHANES
2.0,32.0,107.5,163.4,NHANES
2.0,34.0,129.3,163.2,NHANES
1.0,32.0,110.2,186.2,NHANES
2.0,40.0,92.9,159.5,NHANES
2.0,62.0,112.7,157.4,NHANES
1.0,33.0,73.3,184.0,NHANES
2.0,65.0,97.6,165.9,NHANES
1.0,60.0,104.3,177.6,NHANES
1.0,40.0,105.5,180.9,NHANES
2.0,71.0,119.2,166.3,NHANES
1.0,18.0,69.2,176.6,NHANES
2.0,65.0,79.6,151.7,NHANES
2.0,38.0,100.9,155.1,NHANES
1.0,80.0,87.4,164.8,NHANES
1.0,39.0,113.5,178.8,NHANES
2.0,34.0,106.6,166.0,NHANES
1.0,60.0,115.0,160.4,NHANES
2.0,43.0,86.7,171.1,NHANES
2.0,41.0,72.8,166.3,NHANES
2.0,71.0,105.5,167.3,NHANES
1.0,56.0,121.3,174.4,NHANES
1.0,60.0,158.1,181.1,NHANES
1.0,72.0,94.2,167.7,NHANES
2.0,74.0,97.8,147.0,NHANES
1.0,47.0,157.7,168.0,NHANES
2.0,22.0,96.1,165.5,NHANES
1.0,72.0,98.2,156.7,NHANES
2.0,48.0,94.9,169.9,NHANES
2.0,67.0,124.1,160.9,NHANES
2.0,61.0,105.5,150.6,NHANES
2.0,28.0,75.8,170.1,NHANES
2.0,70.0,104.4,163.6,NHANES
2.0,55.0,108.5,159.7,NHANES
1.0,70.0,102.5,173.7,NHANES
2.0,21.0,136.1,166.0,NHANES
2.0,66.0,80.5,157.1,NHANES
2.0,51.0,151.8,165.7,NHANES
2.0,41.0,131.8,173.4,NHANES
1.0,80.0,100.7,175.8,NHANES
2.0,74.0,115.8,158.7,NHANES
1.0,80.0,116.0,163.9,NHANES
1.0,65.0,102.7,171.6,NHANES
2.0,18.0,80.5,162.9,NHANES
2.0,50.0,98.5,165.2,NHANES
2.0,62.0,98.3,161.6,NHANES
2.0,72.0,90.0,149.7,NHANES
1.0,65.0,101.1,173.5,NHANES
2.0,62.0,109.5,164.6,NHANES
1.0,71.0,111.5,177.7,NHANES
2.0,33.0,85.5,151.8,NHANES
2.0,68.0,122.7,167.2,NHANES
2.0,66.0,102.9,153.1,NHANES
1.0,52.0,100.4,169.7,NHANES
2.0,62.0,91.6,148.9,NHANES
2.0,42.0,82.5,164.7,NHANES
2.0,48.0,134.7,168.4,NHANES
1.0,68.0,109.6,177.0,NHANES
2.0,34.0,124.1,169.4,NHANES
2.0,60.0,85.0,163.2,NHANES
2.0,80.0,110.2,167.0,NHANES
1.0,33.0,106.6,168.9,NHANES
1.0,46.0,91.1,172.9,NHANES
2.0,36.0,104.6,170.8,NHANES
1.0,68.0,98.3,159.3,NHANES
1.0,49.0,122.4,171.9,NHANES
1.0,18.0,76.7,176.2,NHANES
2.0,68.0,104.5,146.4,NHANES
1.0,22.0,96.9,176.2,NHANES
2.0,55.0,86.5,159.2,NHANES
1.0,34.0,98.4,167.0,NHANES
2.0,63.0,121.9,167.4,NHANES
2.0,73.0,88.6,155.9,NHANES
2.0,35.0,84.0,177.8,NHANES
2.0,60.0,86.0,158.0,NHANES
